id,company_name,signal_type,source,source_url,product_match,sector,score,confidence,keywords_summary,territory,sales_officer,keywords_matched,raw_data,discovered_at,status,notes
12,Hindalco Industries,Financial Announcement,BSE,https://example.com/signal/11,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 20% capacity expansion in Textile operations"", ""location"": ""Delhi"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-07-04 00:00:00,NEW,
66,Delhi Metro Rail Corporation,New Company Registration,PARIVESH,https://example.com/signal/65,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b9100.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Madhya Pradesh"", ""authorized_capital_cr"": 100.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-06-12 00:00:00,NEW,
36,Ambuja Cements Ltd,Financial Announcement,BSE,https://example.com/signal/35,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 25% capacity expansion in Textile operations"", ""location"": ""West Bengal"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-05-29 00:00:00,NEW,
67,NTPC Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/66,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the capacity expansion of the sugar unit at Uttar Pradesh. The setup requires molasses handling and steam generation."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-05-12 00:00:00,NEW,
85,Vedanta Ltd,Financial Announcement,BSE,https://example.com/signal/84,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 40% capacity expansion in Textile operations"", ""location"": ""Jharkhand"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2025-05-05 00:00:00,NEW,
74,National Highways Authority of India,Financial Announcement,BSE,https://example.com/signal/73,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 15% capacity expansion in Steel manufacturing"", ""location"": ""Gujarat"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-04-24 00:00:00,NEW,
60,Larsen & Toubro Ltd,Financial Announcement,BSE,https://example.com/signal/59,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 3000 Crore CAPEX for 25% capacity expansion in Chemical processing"", ""location"": ""Madhya Pradesh"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 3000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-04-02 00:00:00,NEW,
1,Delhi Metro Rail Corporation,Financial Announcement,BSE,https://example.com/signal/0,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 3000 Crore CAPEX for 25% capacity expansion in Chemical processing"", ""location"": ""Rajasthan"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 3000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-04-01 00:00:00,NEW,
115,Indian Oil Corporation Ltd,Financial Announcement,BSE,https://example.com/signal/114,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 20% capacity expansion in Chemical processing"", ""location"": ""Gujarat"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-04-01 00:00:00,NEW,
106,Grasim Industries Ltd,Financial Announcement,BSE,https://example.com/signal/105,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 15% capacity expansion in Steel manufacturing"", ""location"": ""Odisha"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-03-22 00:00:00,NEW,
35,Indian Oil Corporation Ltd,Financial Announcement,BSE,https://example.com/signal/34,Solvents,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 15% capacity expansion in Chemical processing"", ""location"": ""Delhi"", ""capacity_increase_pct"": 15.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 15.0}",2025-03-14 00:00:00,NEW,
38,Reliance Industries Ltd,Financial Announcement,BSE,https://example.com/signal/37,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 1000 Crore CAPEX for 25% capacity expansion in Cement production"", ""location"": ""Chhattisgarh"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 1000.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-03-09 00:00:00,NEW,
7,Bharat Petroleum Corp Ltd,Financial Announcement,BSE,https://example.com/signal/6,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 40% capacity expansion in Steel manufacturing"", ""location"": ""Rajasthan"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2025-03-06 00:00:00,NEW,
32,Vedanta Ltd,Financial Announcement,BSE,https://example.com/signal/31,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 20% capacity expansion in Steel manufacturing"", ""location"": ""Andhra Pradesh"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-03-06 00:00:00,NEW,
30,Border Roads Organisation,Credit Rating Rationale,PARIVESH,https://example.com/signal/29,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",East Region,SO_EAST_01,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the capacity expansion of the sugar unit at West Bengal. The setup requires molasses handling and steam generation."", ""location"": ""West Bengal"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-03-02 00:00:00,NEW,
75,Border Roads Organisation,New Company Registration,PARIVESH,https://example.com/signal/74,Furnace Oil & Coal,Industrial,39.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To manufacture and deal in bulk drugs, pharmaceutical formulations, and chemical solvents."", ""location"": ""Maharashtra"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""Steam Boilers for process heat""]}",2025-02-28 00:00:00,NEW,
54,Arvind Ltd,Financial Announcement,BSE,https://example.com/signal/53,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 40% capacity expansion in Steel manufacturing"", ""location"": ""Maharashtra"", ""capacity_increase_pct"": 40.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 40.0}",2025-02-14 00:00:00,NEW,
103,Larsen & Toubro Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/102,Bio-Fuels / Sulphur,Industrial,39.0,90.0,"NIT, Expansion, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""Expansion"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the capacity expansion of the sugar unit at Uttar Pradesh. The setup requires molasses handling and steam generation."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""Sugar/Ethanol Capacity Expansion"", ""fuel_signals"": [{""signal"": ""Sugar/Distillery Unit"", ""product"": ""Bio-Fuels / Sulphur"", ""reason"": ""Sugar processing and ethanol blending""}]}",2025-01-13 00:00:00,NEW,
51,Ultratech Cement Ltd,Financial Announcement,BSE,https://example.com/signal/50,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 250 Crore CAPEX for 25% capacity expansion in Power generation"", ""location"": ""Andhra Pradesh"", ""capacity_increase_pct"": 25.0, ""capex_cr"": 250.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 25.0}",2025-01-07 00:00:00,NEW,
20,Tata Steel Ltd,Financial Announcement,BSE,https://example.com/signal/19,,Industrial,39.0,80.0,Expansion [regulatory_events],Unassigned,,"{""regulatory_events"": [""Expansion""]}","{""description"": ""Board approves 500 Crore CAPEX for 20% capacity expansion in Cement production"", ""location"": ""West Bengal"", ""capacity_increase_pct"": 20.0, ""capex_cr"": 500.0, ""fuel_impact"": ""Medium"", ""estimated_fuel_increase_pct"": 20.0}",2025-01-04 00:00:00,NEW,
100,Gujarat State Petronet Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/99,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the term loan facility for the road widening project at Punjab. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Punjab"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2026-01-04 00:00:00,NEW,
86,Delhi Metro Rail Corporation,New Company Registration,PARIVESH,https://example.com/signal/85,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Delhi"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-11-24 00:00:00,NEW,
55,NTPC Ltd,New Company Registration,PARIVESH,https://example.com/signal/54,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Haryana"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-29 00:00:00,NEW,
78,Border Roads Organisation,Credit Rating Rationale,PARIVESH,https://example.com/signal/77,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",South Region,SO_SOUTH_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Tamil Nadu. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Tamil Nadu"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-10-04 00:00:00,NEW,
22,Indian Oil Corporation Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/21,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],East Region,SO_EAST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Odisha. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Odisha"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-09-30 00:00:00,NEW,
118,Ambuja Cements Ltd,New Company Registration,PARIVESH,https://example.com/signal/117,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Odisha"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-09-22 00:00:00,NEW,
11,PWD Maharashtra,New Company Registration,PARIVESH,https://example.com/signal/10,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Tamil Nadu"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-09-18 00:00:00,NEW,
69,Vedanta Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/68,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],West Region,SO_WEST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Maharashtra. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Maharashtra"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-09-13 00:00:00,NEW,
119,Ambuja Cements Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/118,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",East Region,SO_EAST_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the new textile unit at West Bengal. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""West Bengal"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-08-03 00:00:00,NEW,
16,Gammon India,Credit Rating Rationale,PARIVESH,https://example.com/signal/15,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the new textile unit at Chhattisgarh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Chhattisgarh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-07-01 00:00:00,NEW,
40,Hindalco Industries,New Company Registration,PARIVESH,https://example.com/signal/39,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Haryana"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-05-25 00:00:00,NEW,
65,Ambuja Cements Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/64,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",East Region,SO_EAST_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Odisha. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Odisha"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-05-22 00:00:00,NEW,
93,Gammon India,Credit Rating Rationale,PARIVESH,https://example.com/signal/92,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Andhra Pradesh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Andhra Pradesh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-03-31 00:00:00,NEW,
6,NTPC Ltd,New Company Registration,PARIVESH,https://example.com/signal/5,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Haryana"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-03-03 00:00:00,NEW,
72,JSW Steel Ltd,Credit Rating Rationale,PARIVESH,https://example.com/signal/71,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the new textile unit at Jharkhand. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Jharkhand"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-02-05 00:00:00,NEW,
